gene,tda_importance,tda_importance_norm,tda_rank,Gene,Mean_Normal,Mean_Tumor,Log2FC,T_Stat,P_Value,PB_Corr,Abs_PB_Corr,abs_pb,euclidean_rank,category
KIAA0284,5.296757715981531,0.0016279749896627965,8413,KIAA0284,24.046299,27.395418,0.13744307,2.3494230339012057,0.020181647931431,0.0617019261920089,0.0617019261920089,0.0617019261920089,14026,D_neither
AJUBA,5.296594441232334,0.001627924806659837,8414,AJUBA,19.110891,14.238445,-0.43270922,-4.8915925704747725,2.776903613982143e-06,-0.138166197432035,0.138166197432035,0.138166197432035,9140,D_neither
LOC100130480,5.296015288351859,0.0016277468022172779,8415,LOC100130480,0.057255514,0.05944127,-0.026787609,-2.265912468964668,0.0245291799861636,-0.0404480217833815,0.0404480217833815,0.0404480217833815,15984,D_neither
COCH,5.295944325543424,0.0016277249915769723,8416,COCH,1.5025758,3.0519114,-0.021772027,-0.3120738297508132,0.755277597164302,-0.0051975164901826,0.0051975164901826,0.0051975164901826,20236,D_neither
UNC119,5.293785518987762,0.0016270614756548575,8417,UNC119,38.978687,48.218784,0.20902538,4.768128280671125,3.9449160386428125e-06,0.0963886397377365,0.0963886397377365,0.0963886397377365,11560,D_neither
KIAA2018,5.2931245452925975,0.001626858323329935,8418,KIAA2018,11.57401,8.298789,-0.53870296,-9.448139550997045,4.952219724274738e-17,-0.2101297115133044,0.2101297115133044,0.2101297115133044,5845,D_neither
PLEKHH2,5.292365949887894,0.0016266251666683788,8419,PLEKHH2,12.06447,3.6130326,-1.7615372,-24.809037321646237,3.9111271233375363e-57,-0.4723443893702437,0.4723443893702437,0.4723443893702437,896,D_neither
ARSK,5.29192290356742,0.0016264889950011684,8420,ARSK,7.431881,5.1164956,-0.5420687,-12.418845281706473,1.3200973162871526e-25,-0.2476622947636609,0.2476622947636609,0.2476622947636609,4626,D_neither
ZMYM5,5.290318499565731,0.0016259958764316363,8421,ZMYM5,15.307115,12.251032,-0.34902096,-6.940957445804711,1.1454631087325279e-10,-0.1682325841974624,0.1682325841974624,0.1682325841974624,7644,D_neither
ZSCAN5A,5.290014861724926,0.0016259025523950744,8422,ZSCAN5A,4.373218,4.2511115,-0.09689593,-2.075030297457843,0.0396613418281631,-0.0484649763343345,0.0484649763343345,0.0484649763343345,15191,D_neither
TUT1,5.289222944388755,0.0016256591541340445,8423,TUT1,28.723944,30.038048,0.02848053,0.6806302992364102,0.4971550360436804,0.0163370899001944,0.0163370899001944,0.0163370899001944,18890,D_neither
SOX21,5.288330457337823,0.0016253848454577892,8424,SOX21,0.11318888,0.14050135,-0.01180917,-0.5799935547559893,0.5626455723233584,-0.011294710179232,0.011294710179232,0.011294710179232,19534,D_neither
TMEM234,5.288311221844374,0.0016253789333689364,8425,TMEM234,15.754954,18.465525,0.16398335,4.489023292048125,1.351869679778872e-05,0.0967644361033882,0.0967644361033882,0.0967644361033882,11525,D_neither
